iter	Logloss
1500	0.002288525823
1501	0.002286324441
1502	0.002284349258
1503	0.002281829403
1504	0.002279888636
1505	0.002277499961
1506	0.002275949742
1507	0.002273902235
1508	0.00227157092
1509	0.002269474034
1510	0.002267934787
1511	0.002266225705
1512	0.00226373852
1513	0.00226162692
1514	0.002259506591
1515	0.002257138615
1516	0.002254084813
1517	0.002252234575
1518	0.002250015985
1519	0.002247666465
1520	0.00224419119
1521	0.002242193561
1522	0.002238945482
1523	0.002237229168
1524	0.002235000852
1525	0.002232971301
1526	0.002230995619
1527	0.002228514919
1528	0.002226202558
1529	0.002224103676
1530	0.002222431753
1531	0.002219642555
1532	0.002218255438
1533	0.002216394476
1534	0.002214919573
1535	0.002212824682
1536	0.002210607339
1537	0.00220863041
1538	0.002206910355
1539	0.002204969588
1540	0.002203372732
1541	0.002199577238
1542	0.002196782054
1543	0.00219448316
1544	0.002192416949
1545	0.002190697891
1546	0.002188426431
1547	0.002185778638
1548	0.002184195997
1549	0.00218245624
1550	0.002180705011
1551	0.002177134219
1552	0.00217502611
1553	0.002173554947
1554	0.002172323949
1555	0.002169531758
1556	0.002167846867
1557	0.002166054488
1558	0.002163998751
1559	0.002162633082
1560	0.002160983604
1561	0.002159630654
1562	0.002158337058
1563	0.002156796815
1564	0.002154474727
1565	0.002152584587
1566	0.002151231636
1567	0.002149692889
1568	0.002148005254
1569	0.002145953258
1570	0.002143691274
1571	0.002142180459
1572	0.002139808493
1573	0.002137412586
1574	0.002136151162
1575	0.002134456794
1576	0.002132587353
1577	0.002129770722
1578	0.002128289584
1579	0.002125955027
1580	0.002124687119
1581	0.002121184411
1582	0.002119343899
1583	0.002117401386
1584	0.002115919251
1585	0.002113900424
1586	0.002111765131
1587	0.002109810897
1588	0.00210816541
1589	0.002106810215
1590	0.002104995141
1591	0.002103621491
1592	0.002101789209
1593	0.002100151453
1594	0.002098828679
1595	0.002097238806
1596	0.002095628732
1597	0.002094086493
1598	0.002092237004
1599	0.002090915227
1600	0.002088518198
1601	0.002086469444
1602	0.002085019355
1603	0.002083518016
1604	0.002081693092
1605	0.002079700326
1606	0.002078389897
1607	0.002077029091
1608	0.002074729698
1609	0.002072976224
1610	0.002071322507
1611	0.002068543659
1612	0.002066936952
1613	0.002065146817
1614	0.002063647972
1615	0.002061718802
1616	0.002059993135
1617	0.002058907533
1618	0.002057409187
1619	0.002055774797
1620	0.002054534821
1621	0.002052852549
1622	0.00205151107
1623	0.002050251392
1624	0.002048844698
1625	0.002046309879
1626	0.002044533087
1627	0.002041384515
1628	0.002039237002
1629	0.002038000019
1630	0.00203640229
1631	0.002034982627
1632	0.002033397244
1633	0.002031849393
1634	0.002029108577
1635	0.002027544766
1636	0.00202569777
1637	0.002023395135
1638	0.002021921978
1639	0.002018779142
1640	0.002016931648
1641	0.002015375193
1642	0.002013083532
1643	0.002010234978
1644	0.002008893001
1645	0.002007032289
1646	0.002004373024
1647	0.002002648604
1648	0.002000529148
1649	0.001998422535
1650	0.00199700175
1651	0.001995840332
1652	0.001993619872
1653	0.001991991468
1654	0.001990766206
1655	0.001989416872
1656	0.001986829556
1657	0.001984881183
1658	0.001983807301
1659	0.001982812103
1660	0.001981620135
1661	0.001980180271
1662	0.001978457722
1663	0.001977249294
1664	0.00197598812
1665	0.001974713852
1666	0.001973208274
1667	0.001971649575
1668	0.00197043778
1669	0.001968710243
1670	0.001965619281
1671	0.001964288027
1672	0.001962500636
1673	0.001960415596
1674	0.001957979162
1675	0.001955607696
1676	0.001954094261
1677	0.001953007536
1678	0.001951427265
1679	0.0019495779
1680	0.001947805847
1681	0.001946487811
1682	0.001944696803
1683	0.001943433135
1684	0.001942156498
1685	0.001941130002
1686	0.001939999758
1687	0.00193799764
1688	0.001936359136
1689	0.001935059929
1690	0.001933336632
1691	0.001931606975
1692	0.001929521935
1693	0.00192821587
1694	0.00192660006
1695	0.001924294059
1696	0.001923102465
1697	0.001921660232
1698	0.001919718716
1699	0.001918292445
1700	0.001916804822
1701	0.001915144995
1702	0.001913604128
1703	0.001912600076
1704	0.001910828896
1705	0.00190934252
1706	0.001907736312
1707	0.001906584496
1708	0.001905151865
1709	0.001903504383
1710	0.001901951919
1711	0.001900663062
1712	0.001898991513
1713	0.001897750913
1714	0.001896026743
1715	0.001893394412
1716	0.001892431261
1717	0.001890931419
1718	0.001889646677
1719	0.001888066406
1720	0.001886088354
1721	0.001883942587
1722	0.00188220869
1723	0.001880536768
1724	0.001879276092
1725	0.001877434583
1726	0.00187528308
1727	0.001874292121
1728	0.001872967103
1729	0.00187104479
1730	0.001868532417
1731	0.001866669585
1732	0.001865213636
1733	0.001863529742
1734	0.001862039626
1735	0.001859947478
1736	0.001857682003
1737	0.00185638741
1738	0.001854567722
1739	0.001853091198
1740	0.00185140905
1741	0.001850392779
1742	0.001848916379
1743	0.001847871178
1744	0.00184576469
1745	0.001844381438
1746	0.001842873366
1747	0.001840617742
1748	0.001839481886
1749	0.001838191783
1750	0.00183699944
1751	0.00183563215
1752	0.001834101507
1753	0.001833238612
1754	0.001831636145
1755	0.001829822941
1756	0.001828581344
1757	0.00182714971
1758	0.001825634655
1759	0.001824005628
1760	0.001822173845
1761	0.001820020596
1762	0.0018186245
1763	0.001816598815
1764	0.0018149855
1765	0.00181392733
1766	0.00181123527
1767	0.001809724579
1768	0.001808092185
1769	0.001807095491
1770	0.001806062136
1771	0.001804304422
1772	0.00180293788
1773	0.001801969865
1774	0.001800802462
1775	0.001799252243
1776	0.001797318583
1777	0.001795203741
1778	0.001794184601
1779	0.001793042511
1780	0.001791712255
1781	0.001789584818
1782	0.001787719118
1783	0.001786045574
1784	0.001784485379
1785	0.001782593493
1786	0.00178152647
1787	0.001780541996
1788	0.001778896384
1789	0.001777504777
1790	0.001776157064
1791	0.001775070464
1792	0.001774059928
1793	0.001772507464
1794	0.001770865344
1795	0.001769392186
1796	0.001767658165
1797	0.001766454475
1798	0.001765160007
1799	0.001764138872
1800	0.001762955009
1801	0.001761374738
1802	0.001760361833
1803	0.001759296556
1804	0.001757673015
1805	0.0017563157
1806	0.001755201168
1807	0.001754199985
1808	0.001753350431
1809	0.001752090005
1810	0.001750477687
1811	0.001749205041
1812	0.001747980028
1813	0.001745868677
1814	0.001744316961
1815	0.001742789685
1816	0.001741440476
1817	0.001739928413
1818	0.001738487053
1819	0.001737481007
1820	0.001735491733
1821	0.001734235297
1822	0.00173302425
1823	0.001732042893
1824	0.001730538811
1825	0.001729367044
1826	0.001727523664
1827	0.001726124825
1828	0.001724144156
1829	0.001723037853
1830	0.001721684653
1831	0.001719433892
1832	0.001717868709
1833	0.001716828246
1834	0.001714697443
1835	0.001713696259
1836	0.001712563646
1837	0.00171115371
1838	0.001709900641
1839	0.001708782118
1840	0.00170730123
1841	0.001706270867
1842	0.001705126658
1843	0.0017040226
1844	0.001702400182
1845	0.001700975905
1846	0.001698923161
1847	0.001696887375
1848	0.001695634182
1849	0.001693688302
1850	0.001691988572
1851	0.001690282981
1852	0.001688935767
1853	0.001686932527
1854	0.001685948676
1855	0.001684961957
1856	0.001682925673
1857	0.001681732832
1858	0.001680822303
1859	0.001679315228
1860	0.001678503083
1861	0.001677363737
1862	0.001675832596
1863	0.001674024006
1864	0.001673048136
1865	0.001672111171
1866	0.001670790891
1867	0.001669354519
1868	0.001668240236
1869	0.001667243916
1870	0.001665573115
1871	0.001664145721
1872	0.001662945897
1873	0.001661667515
1874	0.001660777809
1875	0.001659355902
1876	0.001657660536
1877	0.001656185384
1878	0.001654959373
1879	0.00165341913
1880	0.00165163498
1881	0.001650038374
1882	0.001648661606
1883	0.001646531925
1884	0.001645175358
1885	0.00164437718
1886	0.00164315516
1887	0.001641957082
1888	0.001640441652
1889	0.001639458674
1890	0.001638135401
1891	0.001637210532
1892	0.001635521526
1893	0.001634300503
1894	0.001632718486
1895	0.001631021126
1896	0.001629085346
1897	0.001627998621
1898	0.00162668707
1899	0.001625245959
1900	0.001623831035
1901	0.001622629714
1902	0.001621604215
1903	0.001620598418
1904	0.001619577907
1905	0.001618284561
1906	0.001617306197
1907	0.00161647011
1908	0.001615240235
1909	0.001613975569
1910	0.001612761031
1911	0.001611576544
1912	0.001610419491
1913	0.001609388006
1914	0.001608695695
1915	0.001607273413
1916	0.001606279587
1917	0.001605352847
1918	0.001603952137
1919	0.001602790969
1920	0.001601630923
1921	0.001600912301
1922	0.00159910633
1923	0.001597634669
1924	0.001596383719
1925	0.001595285024
1926	0.001593282283
1927	0.001591465713
1928	0.001590352053
1929	0.001588856575
1930	0.001587260468
1931	0.001586118253
1932	0.001584507182
1933	0.001583045621
1934	0.001582031345
1935	0.001581015447
1936	0.001579725842
1937	0.001578638618
1938	0.001577691553
1939	0.001576008158
1940	0.001574696233
1941	0.001573304377
1942	0.00157227177
1943	0.001571095638
1944	0.001570116152
1945	0.001568364798
1946	0.001567615126
1947	0.001566636014
1948	0.001565085046
1949	0.001564062041
1950	0.001563331572
1951	0.001562482892
1952	0.001561606404
1953	0.001560627167
1954	0.001559545929
1955	0.001558258444
1956	0.001557531217
1957	0.001556613206
1958	0.001555165736
1959	0.001554209069
1960	0.001552649248
1961	0.001551887854
1962	0.001550186503
1963	0.001549037181
1964	0.001548290627
1965	0.001546651998
1966	0.001545291815
1967	0.001543705808
1968	0.00154240498
1969	0.001541579618
1970	0.001540506235
1971	0.001539361776
1972	0.00153831458
1973	0.001537097548
1974	0.001536136142
1975	0.001534650017
1976	0.001533495582
1977	0.001532503875
1978	0.001531370389
1979	0.001529740489
1980	0.001528328807
1981	0.001526888694
1982	0.001525878906
1983	0.00152467609
1984	0.001523758078
1985	0.001522874857
1986	0.001521727779
1987	0.001520822238
1988	0.001519533505
1989	0.001518646793
1990	0.001517752349
1991	0.001516494292
1992	0.001515517175
1993	0.001514207743
1994	0.001512982855
1995	0.001511752605
1996	0.001511105184
1997	0.001509911595
1998	0.001508880609
1999	0.001507958483
